FarmApp,pg_catalog,pg_roles,TABLE,12,text,,,,,,FarmApp,pg_catalog,C,,,,,,,,FarmApp,pg_catalog,text,,,,,a12
FarmApp,pg_catalog,pg_shadow,TABLE,9,text,,,,,,FarmApp,pg_catalog,C,,,,,,,,FarmApp,pg_catalog,text,,,,,a9
FarmApp,pg_catalog,pg_group,TABLE,3,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a3
FarmApp,pg_catalog,pg_user,TABLE,9,text,,,,,,FarmApp,pg_catalog,C,,,,,,,,FarmApp,pg_catalog,text,,,,,a9
FarmApp,pg_catalog,pg_policies,TABLE,5,name,,,,,,FarmApp,pg_catalog,C,,,,,,,,FarmApp,pg_catalog,name,,,,,a5
FarmApp,pg_catalog,pg_stats,TABLE,9,real,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float4,,,,,a9
FarmApp,pg_catalog,pg_stats,TABLE,13,real,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float4,,,,,a13
FarmApp,pg_catalog,pg_stats,TABLE,14,real,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float4,,,,,a14
FarmApp,pg_catalog,pg_stats_ext,TABLE,6,name,,,,,,FarmApp,pg_catalog,C,,,,,,,,FarmApp,pg_catalog,name,,,,,a6
FarmApp,pg_catalog,pg_stats_ext,TABLE,7,"char",,,,,,,,,,,,,,,,FarmApp,pg_catalog,char,,,,,a7
FarmApp,pg_catalog,pg_stats_ext,TABLE,10,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a10
FarmApp,pg_catalog,pg_stats_ext,TABLE,11,boolean,,,,,,,,,,,,,,,,FarmApp,pg_catalog,bool,,,,,a11
FarmApp,pg_catalog,pg_stats_ext,TABLE,12,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a12
FarmApp,pg_catalog,pg_stats_ext,TABLE,13,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a13
FarmApp,pg_catalog,pg_available_extension_versions,TABLE,7,name,,,,,,FarmApp,pg_catalog,C,,,,,,,,FarmApp,pg_catalog,name,,,,,a7
FarmApp,pg_catalog,pg_prepared_statements,TABLE,4,regtype,,,,,,,,,,,,,,,,FarmApp,pg_catalog,regtype,,,,,a4
FarmApp,pg_catalog,pg_settings,TABLE,12,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a12
FarmApp,pg_catalog,pg_hba_file_rules,TABLE,3,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a3
FarmApp,pg_catalog,pg_hba_file_rules,TABLE,4,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a4
FarmApp,pg_catalog,pg_hba_file_rules,TABLE,8,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a8
FarmApp,pg_catalog,pg_user_mappings,TABLE,6,text,,,,,,FarmApp,pg_catalog,C,,,,,,,,FarmApp,pg_catalog,text,,,,,a6
FarmApp,pg_catalog,pg_subscription,TABLE,9,text,,,,,,FarmApp,pg_catalog,C,,,,,,,,FarmApp,pg_catalog,text,,,,,a9
FarmApp,information_schema,_pg_foreign_table_columns,TABLE,4,text,,,,,,FarmApp,pg_catalog,C,,,,,,,,FarmApp,pg_catalog,text,,,,,a4
FarmApp,information_schema,_pg_foreign_data_wrappers,TABLE,3,text,,,,,,FarmApp,pg_catalog,C,,,,,,,,FarmApp,pg_catalog,text,,,,,a3
FarmApp,information_schema,_pg_foreign_servers,TABLE,2,text,,,,,,FarmApp,pg_catalog,C,,,,,,,,FarmApp,pg_catalog,text,,,,,a2
FarmApp,information_schema,_pg_foreign_tables,TABLE,4,text,,,,,,FarmApp,pg_catalog,C,,,,,,,,FarmApp,pg_catalog,text,,,,,a4
FarmApp,information_schema,_pg_user_mappings,TABLE,2,text,,,,,,FarmApp,pg_catalog,C,,,,,,,,FarmApp,pg_catalog,text,,,,,a2
FarmApp,pg_catalog,int2vectorout_41,ROUTINE,1,smallint,,,,,,,,,,,,,,,,FarmApp,pg_catalog,int2,,,,,a1
FarmApp,pg_catalog,oidvectorout_55,ROUTINE,1,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a1
FarmApp,pg_catalog,float4_accum_208,ROUTINE,1,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a1
FarmApp,pg_catalog,float8_accum_222,ROUTINE,1,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a1
FarmApp,pg_catalog,float8_combine_276,ROUTINE,1,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a1
FarmApp,pg_catalog,float8_combine_276,ROUTINE,2,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a2
FarmApp,pg_catalog,btoidvectorcmp_404,ROUTINE,1,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a1
FarmApp,pg_catalog,btoidvectorcmp_404,ROUTINE,2,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a2
FarmApp,pg_catalog,hashoidvector_457,ROUTINE,1,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a1
FarmApp,pg_catalog,hashoidvectorextended_776,ROUTINE,1,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a1
FarmApp,pg_catalog,oidvectorne_619,ROUTINE,1,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a1
FarmApp,pg_catalog,oidvectorne_619,ROUTINE,2,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a2
FarmApp,pg_catalog,oidvectorlt_677,ROUTINE,1,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a1
FarmApp,pg_catalog,oidvectorlt_677,ROUTINE,2,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a2
FarmApp,pg_catalog,oidvectorle_678,ROUTINE,1,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a1
FarmApp,pg_catalog,oidvectorle_678,ROUTINE,2,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a2
FarmApp,pg_catalog,oidvectoreq_679,ROUTINE,1,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a1
FarmApp,pg_catalog,oidvectoreq_679,ROUTINE,2,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a2
FarmApp,pg_catalog,oidvectorge_680,ROUTINE,1,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a1
FarmApp,pg_catalog,oidvectorge_680,ROUTINE,2,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a2
FarmApp,pg_catalog,oidvectorgt_681,ROUTINE,1,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a1
FarmApp,pg_catalog,oidvectorgt_681,ROUTINE,2,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a2
FarmApp,pg_catalog,array_fill_1193,ROUTINE,2,integer,,,,,,,,,,,,,,,,FarmApp,pg_catalog,int4,,,,,a2
FarmApp,pg_catalog,array_fill_1286,ROUTINE,2,integer,,,,,,,,,,,,,,,,FarmApp,pg_catalog,int4,,,,,a2
FarmApp,pg_catalog,array_fill_1286,ROUTINE,3,integer,,,,,,,,,,,,,,,,FarmApp,pg_catalog,int4,,,,,a3
FarmApp,pg_catalog,aclinsert_1035,ROUTINE,1,aclitem,,,,,,,,,,,,,,,,FarmApp,pg_catalog,aclitem,,,,,a1
FarmApp,pg_catalog,aclremove_1036,ROUTINE,1,aclitem,,,,,,,,,,,,,,,,FarmApp,pg_catalog,aclitem,,,,,a1
FarmApp,pg_catalog,aclcontains_1037,ROUTINE,1,aclitem,,,,,,,,,,,,,,,,FarmApp,pg_catalog,aclitem,,,,,a1
FarmApp,pg_catalog,aclexplode_1689,ROUTINE,1,aclitem,,,,,,,,,,,,,,,,FarmApp,pg_catalog,aclitem,,,,,a1
FarmApp,pg_catalog,bpchartypmodin_2913,ROUTINE,1,cstring,,,,,,,,,,,,,,,,FarmApp,pg_catalog,cstring,,,,,a1
FarmApp,pg_catalog,varchartypmodin_2915,ROUTINE,1,cstring,,,,,,,,,,,,,,,,FarmApp,pg_catalog,cstring,,,,,a1
FarmApp,pg_catalog,timetypmodin_2909,ROUTINE,1,cstring,,,,,,,,,,,,,,,,FarmApp,pg_catalog,cstring,,,,,a1
FarmApp,pg_catalog,timestamptztypmodin_2907,ROUTINE,1,cstring,,,,,,,,,,,,,,,,FarmApp,pg_catalog,cstring,,,,,a1
FarmApp,pg_catalog,intervaltypmodin_2903,ROUTINE,1,cstring,,,,,,,,,,,,,,,,FarmApp,pg_catalog,cstring,,,,,a1
FarmApp,pg_catalog,timestamptypmodin_2905,ROUTINE,1,cstring,,,,,,,,,,,,,,,,FarmApp,pg_catalog,cstring,,,,,a1
FarmApp,pg_catalog,oidvectortypes_1349,ROUTINE,1,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a1
FarmApp,pg_catalog,timetztypmodin_2911,ROUTINE,1,cstring,,,,,,,,,,,,,,,,FarmApp,pg_catalog,cstring,,,,,a1
FarmApp,pg_catalog,bittypmodin_2919,ROUTINE,1,cstring,,,,,,,,,,,,,,,,FarmApp,pg_catalog,cstring,,,,,a1
FarmApp,pg_catalog,varbittypmodin_2902,ROUTINE,1,cstring,,,,,,,,,,,,,,,,FarmApp,pg_catalog,cstring,,,,,a1
FarmApp,pg_catalog,pg_options_to_table_2289,ROUTINE,1,text,,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,a1
FarmApp,pg_catalog,numerictypmodin_2917,ROUTINE,1,cstring,,,,,,,,,,,,,,,,FarmApp,pg_catalog,cstring,,,,,a1
FarmApp,pg_catalog,float8_avg_1830,ROUTINE,1,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a1
FarmApp,pg_catalog,float8_var_pop_2512,ROUTINE,1,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a1
FarmApp,pg_catalog,float8_var_samp_1831,ROUTINE,1,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a1
FarmApp,pg_catalog,float8_stddev_pop_2513,ROUTINE,1,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a1
FarmApp,pg_catalog,float8_stddev_samp_1832,ROUTINE,1,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a1
FarmApp,pg_catalog,int4_avg_combine_3324,ROUTINE,1,bigint,,,,,,,,,,,,,,,,FarmApp,pg_catalog,int8,,,,,a1
FarmApp,pg_catalog,int4_avg_combine_3324,ROUTINE,2,bigint,,,,,,,,,,,,,,,,FarmApp,pg_catalog,int8,,,,,a2
FarmApp,pg_catalog,interval_accum_1843,ROUTINE,1,interval,,,,,,,,,,,,,,,,FarmApp,pg_catalog,interval,,,,,a1
FarmApp,pg_catalog,interval_combine_3325,ROUTINE,1,interval,,,,,,,,,,,,,,,,FarmApp,pg_catalog,interval,,,,,a1
FarmApp,pg_catalog,interval_combine_3325,ROUTINE,2,interval,,,,,,,,,,,,,,,,FarmApp,pg_catalog,interval,,,,,a2
FarmApp,pg_catalog,interval_accum_inv_3549,ROUTINE,1,interval,,,,,,,,,,,,,,,,FarmApp,pg_catalog,interval,,,,,a1
FarmApp,pg_catalog,interval_avg_1844,ROUTINE,1,interval,,,,,,,,,,,,,,,,FarmApp,pg_catalog,interval,,,,,a1
FarmApp,pg_catalog,int2_avg_accum_1962,ROUTINE,1,bigint,,,,,,,,,,,,,,,,FarmApp,pg_catalog,int8,,,,,a1
FarmApp,pg_catalog,int4_avg_accum_1963,ROUTINE,1,bigint,,,,,,,,,,,,,,,,FarmApp,pg_catalog,int8,,,,,a1
FarmApp,pg_catalog,int2_avg_accum_inv_3570,ROUTINE,1,bigint,,,,,,,,,,,,,,,,FarmApp,pg_catalog,int8,,,,,a1
FarmApp,pg_catalog,int4_avg_accum_inv_3571,ROUTINE,1,bigint,,,,,,,,,,,,,,,,FarmApp,pg_catalog,int8,,,,,a1
FarmApp,pg_catalog,int8_avg_1964,ROUTINE,1,bigint,,,,,,,,,,,,,,,,FarmApp,pg_catalog,int8,,,,,a1
FarmApp,pg_catalog,int2int4_sum_3572,ROUTINE,1,bigint,,,,,,,,,,,,,,,,FarmApp,pg_catalog,int8,,,,,a1
FarmApp,pg_catalog,float8_regr_accum_2806,ROUTINE,1,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a1
FarmApp,pg_catalog,float8_regr_combine_3342,ROUTINE,1,double precision,,,,,,,,,,,,,,,,FarmApp,pg_catalog,float8,,,,,a1
